e-0	41	970	600000
e-1	19	404	600100
e-2	83	49	600200
e-3	9	840	600300
e-4	68	96	600400
e-5	46	596	600500
e-6	7	931	600600
e-7	64	219	600700
e-8	4	88	600800
e-9	55	428	600900
e-10	8	246	601000
e-11	11	564	601100
e-12	54	60	601200
e-13	72	126	601300
e-14	28	645	601400
e-15	80	596	601500
e-16	7	590	601600
e-17	74	406	601700
e-18	6	999	601800
e-19	28	47	601900
e-20	71	879	602000
e-21	17	296	602100
e-22	53	147	602200
e-23	69	120	602300
e-24	73	315	602400
e-25	71	835	602500
e-26	87	185	602600
e-27	13	595	602700
e-28	73	654	602800
e-29	24	381	602900
e-30	12	560	603000
e-31	91	64	603100
e-32	72	61	603200
e-33	79	210	603300
e-34	63	696	603400
e-35	68	437	603500
e-36	99	321	603600
e-37	59	599	603700
e-38	58	370	603800
e-39	38	254	603900
e-40	23	715	604000
e-41	99	249	604100
e-42	10	588	604200
e-43	38	537	604300
e-44	63	896	604400
e-45	43	746	604500
e-46	57	294	604600
e-47	77	74	604700
e-48	15	524	604800
e-49	53	168	604900
e-50	96	350	605000
e-51	19	955	605100
e-52	62	431	605200
e-53	5	985	605300
e-54	85	79	605400
e-55	97	571	605500
e-56	73	808	605600
e-57	40	348	605700
e-58	88	358	605800
e-59	76	508	605900
e-60	74	816	606000
e-61	58	70	606100
e-62	11	967	606200
e-63	34	485	606300
e-64	89	680	606400
e-65	8	62	606500
e-66	93	718	606600
e-67	39	662	606700
e-68	73	697	606800
e-69	57	291	606900
e-70	91	395	607000
e-71	85	355	607100
e-72	2	963	607200
e-73	59	363	607300
e-74	21	625	607400
e-75	14	505	607500
e-76	7	223	607600
e-77	98	294	607700
e-78	16	756	607800
e-79	31	407	607900
e-80	50	938	608000
e-81	63	82	608100
e-82	21	459	608200
e-83	51	562	608300
e-84	35	904	608400
e-85	17	838	608500
e-86	55	884	608600
e-87	70	285	608700
e-88	90	425	608800
e-89	45	699	608900
e-90	48	980	609000
e-91	29	154	609100
e-92	10	180	609200
e-93	19	237	609300
e-94	84	238	609400
e-95	1	496	609500
e-96	75	186	609600
e-97	33	288	609700
e-98	0	149	609800
e-99	53	547	609900
