e-0	5305	970	600000
e-1	2471	404	600100
e-2	791	74	600200
e-3	8779	96	600300
e-4	5991	596	600400
e-5	950	931	600500
e-6	8313	219	600600
e-7	614	88	600700
e-8	7104	428	600800
e-9	1144	246	600900
e-10	1486	564	601000
e-11	6955	60	601100
e-12	9264	126	601200
e-13	3657	645	601300
e-14	9551	970	601400
e-15	1013	590	601500
e-16	9593	406	601600
e-17	812	999	601700
e-18	3622	47	601800
e-19	9120	879	601900
e-20	2181	296	602000
e-21	6867	147	602100
e-22	8858	120	602200
e-23	9353	315	602300
e-24	9179	835	602400
e-25	2961	105	602500
e-26	9528	584	602600
e-27	3078	381	602700
e-28	1596	560	602800
e-29	1028	577	602900
e-30	976	633	603000
e-31	3374	508	603100
e-32	8711	437	603200
e-33	5146	476	603300
e-34	9593	945	603400
e-35	7424	370	603500
e-36	4911	254	603600
e-37	2945	715	603700
e-38	3999	83	603800
e-39	9411	307	603900
e-40	8604	506	604000
e-41	5627	746	604100
e-42	7353	294	604200
e-43	9977	74	604300
e-44	1934	524	604400
e-45	6850	168	604500
e-46	5604	155	604600
e-47	8011	431	604700
e-48	642	985	604800
e-49	1271	782	604900
e-50	9143	586	605000
e-51	5140	348	605100
e-52	5737	608	605200
e-53	8137	593	605300
e-54	7474	70	605400
e-55	1533	967	605500
e-56	4422	485	605600
e-57	1064	62	605700
e-58	5072	662	605800
e-59	9469	697	605900
e-60	7301	291	606000
e-61	6320	908	606100
e-62	5685	23	606200
e-63	7564	363	606300
e-64	2753	625	606400
e-65	1918	505	606500
e-66	965	223	606600
e-67	4709	132	606700
e-68	4056	407	606800
e-69	6405	938	606900
e-70	8134	82	607000
e-71	2725	459	607100
e-72	6580	562	607200
e-73	4552	904	607300
e-74	2243	838	607400
e-75	7053	884	607500
e-76	9014	285	607600
e-77	6804	367	607700
e-78	6233	980	607800
e-79	3780	154	607900
e-80	1359	180	608000
e-81	2478	237	608100
e-82	3822	12	608200
e-83	7945	851	608300
e-84	9652	186	608400
e-85	4304	288	608500
e-86	67	149	608600
e-87	6864	547	608700
e-88	6049	624	608800
e-89	9278	326	608900
e-90	2056	707	609000
e-91	8445	973	609100
e-92	884	467	609200
e-93	9163	401	609300
e-94	6521	408	609400
e-95	6457	106	609500
e-96	7889	649	609600
e-97	6560	63	609700
e-98	3122	68	609800
e-99	3420	451	609900
e-100	2659	112	610000
e-101	5571	615	610100
e-102	861	104	610200
e-103	3	580	610300
e-104	2478	549	610400
e-105	1662	971	610500
e-106	5957	628	610600
e-107	417	72	610700
e-108	3407	628	610800
e-109	6164	152	610900
e-110	4132	978	611000
e-111	5691	616	611100
e-112	5966	485	611200
e-113	2012	118	611300
e-114	7996	477	611400
e-115	7870	495	611500
e-116	5109	87	611600
e-117	2361	104	611700
e-118	5613	758	611800
e-119	4337	490	611900
e-120	2645	528	612000
e-121	378	210	612100
e-122	8654	370	612200
e-123	2401	706	612300
e-124	8899	936	612400
e-125	443	776	612500
e-126	8652	305	612600
e-127	1491	712	612700
e-128	4278	530	612800
e-129	6008	930	612900
e-130	2736	364	613000
e-131	3650	545	613100
e-132	8873	797	613200
e-133	8236	337	613300
e-134	3654	627	613400
e-135	3197	825	613500
e-136	3922	837	613600
e-137	6564	757	613700
e-138	3714	204	613800
e-139	8480	504	613900
e-140	5825	748	614000
e-141	474	28	614100
e-142	4577	483	614200
e-143	4246	198	614300
e-144	9914	979	614400
e-145	5640	457	614500
e-146	5726	977	614600
e-147	5974	82	614700
e-148	3612	104	614800
e-149	3716	481	614900
e-150	3222	345	615000
e-151	3348	494	615100
e-152	9998	860	615200
e-153	31	490	615300
e-154	5636	818	615400
e-155	1389	854	615500
e-156	1964	931	615600
e-157	6365	801	615700
e-158	3265	489	615800
e-159	2924	444	615900
e-160	5447	88	616000
e-161	6485	474	616100
e-162	6576	761	616200
e-163	1391	742	616300
e-164	2602	174	616400
e-165	2081	28	616500
e-166	2476	604	616600
e-167	7624	825	616700
e-168	2394	626	616800
e-169	9762	485	616900
e-170	5741	159	617000
e-171	8989	561	617100
e-172	2146	21	617200
e-173	233	818	617300
e-174	1683	539	617400
e-175	2281	444	617500
e-176	3191	845	617600
e-177	3457	28	617700
e-178	4126	217	617800
e-179	4799	513	617900
e-180	3940	782	618000
e-181	9608	333	618100
e-182	4249	557	618200
e-183	6865	854	618300
e-184	2147	62	618400
e-185	5796	919	618500
e-186	7506	678	618600
e-187	9557	834	618700
e-188	8466	430	618800
e-189	8219	133	618900
e-190	8713	155	619000
e-191	8577	522	619100
e-192	306	893	619200
e-193	7211	795	619300
e-194	3000	623	619400
e-195	64	794	619500
e-196	2454	176	619600
e-197	2319	484	619700
e-198	1971	569	619800
e-199	1011	333	619900
e-200	8492	543	620000
e-201	9100	494	620100
e-202	1738	904	620200
e-203	9179	58	620300
e-204	4071	195	620400
e-205	4537	43	620500
e-206	1601	519	620600
e-207	7408	575	620700
e-208	456	778	620800
e-209	1038	453	620900
e-210	5334	627	621000
e-211	8282	620	621100
e-212	8391	204	621200
