timestamp_ms,topic,lag
1784339756853,bench-w2-latency-input,0
1784339763731,bench-w2-latency-input,101
1784339770642,bench-w2-latency-input,101
1784339777551,bench-w2-latency-input,0
1784339784482,bench-w2-latency-input,0
1784339791459,bench-w2-latency-input,0
1784339798468,bench-w2-latency-input,101
1784339805464,bench-w2-latency-input,101
1784339812430,bench-w2-latency-input,101
1784339819299,bench-w2-latency-input,101
1784339826116,bench-w2-latency-input,101
1784339832938,bench-w2-latency-input,101
1784339839821,bench-w2-latency-input,101
1784339846723,bench-w2-latency-input,101
1784339853636,bench-w2-latency-input,101
1784339860578,bench-w2-latency-input,101
1784339867471,bench-w2-latency-input,0
1784339874344,bench-w2-latency-input,101
1784339881262,bench-w2-latency-input,101
1784339888140,bench-w2-latency-input,101
1784339895029,bench-w2-latency-input,101
1784339901944,bench-w2-latency-input,101
1784339908849,bench-w2-latency-input,0
1784339915773,bench-w2-latency-input,101
1784339922688,bench-w2-latency-input,101
1784339929603,bench-w2-latency-input,101
1784339936543,bench-w2-latency-input,101
1784339943455,bench-w2-latency-input,101
1784339950288,bench-w2-latency-input,101
1784339957142,bench-w2-latency-input,101
1784339964088,bench-w2-latency-input,0
1784339970935,bench-w2-latency-input,0
1784339977796,bench-w2-latency-input,0
1784339984645,bench-w2-latency-input,101
1784339991536,bench-w2-latency-input,0
1784339998422,bench-w2-latency-input,0
1784340005430,bench-w2-latency-input,0
1784340012324,bench-w2-latency-input,0
1784340019208,bench-w2-latency-input,0
1784340026325,bench-w2-latency-input,101
1784340033350,bench-w2-latency-input,101
1784340040230,bench-w2-latency-input,101
1784340047147,bench-w2-latency-input,0
1784340054145,bench-w2-latency-input,0
1784340061108,bench-w2-latency-input,0
1784340068006,bench-w2-latency-input,0
1784340074833,bench-w2-latency-input,101
1784340081683,bench-w2-latency-input,101
1784340088604,bench-w2-latency-input,0
1784340095398,bench-w2-latency-input,0
1784340102290,bench-w2-latency-input,101
1784340109158,bench-w2-latency-input,101
