e-0	331	970	600000
e-1	154	404	600100
e-2	666	49	600200
e-3	74	840	600300
e-4	548	96	600400
e-5	374	596	600500
e-6	59	931	600600
e-7	519	219	600700
e-8	38	88	600800
e-9	444	428	600900
e-10	71	246	601000
e-11	92	564	601100
e-12	434	60	601200
e-13	846	579	601300
e-14	126	970	601400
e-15	228	645	601500
e-16	642	596	601600
e-17	970	63	601700
e-18	590	599	601800
e-19	406	50	601900
e-20	999	226	602000
e-21	47	570	602100
e-22	879	136	602200
e-23	296	429	602300
e-24	147	553	602400
e-25	120	584	602500
e-26	315	573	602600
e-27	835	698	602700
e-28	185	105	602800
e-29	595	584	602900
e-30	654	192	603000
e-31	381	99	603100
e-32	560	729	603200
e-33	64	577	603300
e-34	61	633	603400
e-35	210	508	603500
e-36	696	544	603600
e-37	437	795	603700
e-38	321	476	603800
e-39	599	945	603900
e-40	464	370	604000
e-41	306	254	604100
e-42	813	184	604200
e-43	715	798	604300
e-44	249	83	604400
e-45	588	307	604500
e-46	537	506	604600
e-47	896	351	604700
e-48	746	459	604800
e-49	294	623	604900
e-50	74	120	605000
e-51	524	428	605100
e-52	168	775	605200
e-53	350	155	605300
e-54	955	500	605400
e-55	431	40	605500
e-56	985	684	605600
e-57	79	782	605700
e-58	571	586	605800
e-59	808	896	605900
e-60	837	321	606000
e-61	348	711	606100
e-62	358	608	606200
e-63	508	593	606300
e-64	816	467	606400
e-65	70	860	606500
e-66	95	967	606600
e-67	276	485	606700
e-68	713	680	606800
e-69	66	62	606900
e-70	748	718	607000
e-71	317	662	607100
e-72	591	697	607200
e-73	841	456	607300
e-74	291	733	607400
e-75	395	908	607500
e-76	684	355	607600
e-77	23	963	607700
e-78	472	363	607800
e-79	172	625	607900
e-80	119	505	608000
e-81	60	223	608100
e-82	786	294	608200
e-83	132	756	608300
e-84	253	407	608400
e-85	400	938	608500
e-86	892	508	608600
e-87	82	170	608700
e-88	459	411	608800
e-89	562	284	608900
e-90	904	140	609000
e-91	838	440	609100
e-92	884	563	609200
e-93	285	723	609300
e-94	425	367	609400
e-95	699	905	609500
e-96	389	980	609600
e-97	236	154	609700
e-98	84	180	609800
e-99	154	237	609900
e-100	674	238	610000
e-101	12	496	610100
e-102	851	603	610200
e-103	186	269	610300
e-104	288	4	610400
e-105	149	429	610500
e-106	547	378	610600
e-107	624	579	610700
e-108	326	975	610800
e-109	128	707	610900
e-110	879	527	611000
e-111	973	632	611100
e-112	670	692	611200
e-113	757	55	611300
e-114	467	921	611400
e-115	891	798	611500
e-116	974	895	611600
e-117	696	817	611700
e-118	572	401	611800
e-119	407	408	611900
e-120	403	106	612000
e-121	493	649	612100
e-122	410	63	612200
e-123	195	68	612300
e-124	213	451	612400
e-125	166	112	612500
e-126	348	615	612600
e-127	53	104	612700
e-128	0	580	612800
e-129	154	549	612900
e-130	103	971	613000
e-131	372	628	613100
e-132	26	72	613200
e-133	895	212	613300
e-134	628	385	613400
e-135	152	649	613500
e-136	258	978	613600
e-137	355	616	613700
e-138	372	485	613800
e-139	125	118	613900
e-140	869	499	614000
e-141	477	491	614100
e-142	495	319	614200
e-143	87	147	614300
e-144	104	767	614400
e-145	350	758	614500
e-146	271	490	614600
e-147	848	708	614700
e-148	165	528	614800
e-149	23	210	614900
e-150	973	974	615000
e-151	540	370	615100
e-152	150	706	615200
e-153	556	936	615300
e-154	27	776	615400
e-155	540	305	615500
e-156	658	884	615600
e-157	93	712	615700
e-158	865	267	615800
e-159	530	375	615900
e-160	930	171	616000
e-161	364	790	616100
e-162	228	545	616200
e-163	554	797	616300
e-164	514	337	616400
e-165	651	228	616500
e-166	627	830	616600
e-167	807	776	616700
e-168	873	199	616800
e-169	825	245	616900
e-170	837	410	617000
e-171	757	822	617100
e-172	232	204	617200
e-173	530	504	617300
e-174	364	748	617400
e-175	29	28	617500
e-176	809	286	617600
e-177	483	265	617700
e-178	198	709	617800
e-179	619	979	617900
e-180	352	457	618000
e-181	827	959	618100
e-182	740	357	618200
e-183	977	997	618300
e-184	373	82	618400
e-185	225	104	618500
e-186	232	481	618600
e-187	201	345	618700
e-188	209	494	618800
e-189	639	921	618900
e-190	624	860	619000
e-191	1	490	619100
e-192	931	668	619200
e-193	352	818	619300
e-194	658	86	619400
e-195	854	676	619500
e-196	122	931	619600
e-197	397	801	619700
e-198	728	768	619800
e-199	204	489	619900
e-200	910	182	620000
e-201	444	808	620100
e-202	651	340	620200
e-203	88	820	620300
e-204	968	994	620400
e-205	739	405	620500
e-206	474	411	620600
e-207	761	969	620700
e-208	86	742	620800
e-209	162	174	620900
e-210	130	28	621000
e-211	154	604	621100
e-212	926	476	621200
e-213	825	671	621300
e-214	149	626	621400
e-215	846	610	621500
e-216	485	673	621600
e-217	959	358	621700
e-218	159	561	621800
e-219	561	134	621900
e-220	21	14	622000
e-221	818	994	622100
e-222	743	665	622200
e-223	105	539	622300
e-224	767	956	622400
e-225	142	444	622500
e-226	892	199	622600
e-227	845	894	622700
e-228	216	28	622800
e-229	257	217	622900
e-230	299	513	623000
e-231	246	782	623100
e-232	600	333	623200
e-233	265	557	623300
e-234	429	854	623400
e-235	134	62	623500
e-236	931	757	623600
e-237	362	919	623700
e-238	469	678	623800
e-239	597	834	623900
e-240	925	529	624000
e-241	430	846	624100
e-242	939	899	624200
e-243	513	133	624300
e-244	544	155	624400
e-245	536	522	624500
e-246	19	893	624600
e-247	450	795	624700
e-248	187	623	624800
e-249	4	794	624900
e-250	818	153	625000
e-251	176	144	625100
e-252	484	633	625200
e-253	742	123	625300
e-254	569	63	625400
e-255	333	698	625500
e-256	530	543	625600
e-257	568	494	625700
e-258	803	795	625800
e-259	108	904	625900
e-260	573	58	626000
e-261	254	195	626100
e-262	283	43	626200
e-263	790	100	626300
e-264	519	463	626400
e-265	575	28	626500
e-266	778	915	626600
e-267	934	64	626700
e-268	453	333	626800
e-269	627	996	626900
e-270	517	620	627000
e-271	524	204	627100
e-272	709	283	627200
e-273	463	520	627300
e-274	546	826	627400
e-275	489	519	627500
e-276	964	253	627600
e-277	715	535	627700
e-278	897	897	627800
e-279	964	950	627900
e-280	265	944	628000
e-281	572	914	628100
e-282	965	207	628200
e-283	860	458	628300
e-284	140	426	628400
e-285	124	401	628500
e-286	452	323	628600
e-287	74	687	628700
e-288	246	438	628800
e-289	74	217	628900
e-290	685	310	629000
e-291	802	125	629100
e-292	918	795	629200
e-293	158	962	629300
e-294	733	658	629400
e-295	676	374	629500
e-296	146	259	629600
e-297	904	140	629700
e-298	990	478	629800
e-299	224	764	629900
e-300	975	96	630000
e-301	407	906	630100
e-302	498	166	630200
e-303	683	852	630300
e-304	229	165	630400
e-305	723	441	630500
e-306	527	413	630600
e-307	347	431	630700
e-308	200	365	630800
e-309	326	94	630900
e-310	739	374	631000
e-311	19	346	631100
e-312	567	469	631200
e-313	451	720	631300
e-314	18	393	631400
e-315	339	529	631500
e-316	638	302	631600
e-317	524	983	631700
e-318	65	115	631800
e-319	940	807	631900
e-320	234	995	632000
e-321	897	107	632100
e-322	86	271	632200
e-323	278	40	632300
e-324	927	797	632400
e-325	185	276	632500
e-326	773	132	632600
e-327	839	432	632700
e-328	869	933	632800
e-329	692	838	632900
e-330	968	264	633000
e-331	415	152	633100
e-332	549	941	633200
e-333	527	584	633300
e-334	506	717	633400
e-335	334	91	633500
e-336	285	58	633600
e-337	818	704	633700
e-338	187	435	633800
e-339	916	74	633900
e-340	275	960	634000
e-341	17	649	634100
e-342	90	820	634200
e-343	266	85	634300
e-344	622	876	634400
e-345	227	68	634500
e-346	270	883	634600
e-347	124	464	634700
e-348	11	347	634800
e-349	566	427	634900
e-350	948	937	635000
e-351	274	636	635100
e-352	132	44	635200
e-353	539	726	635300
e-354	244	960	635400
e-355	112	992	635500
e-356	165	268	635600
e-357	51	185	635700
e-358	206	954	635800
e-359	319	643	635900
e-360	312	543	636000
e-361	777	210	636100
e-362	296	456	636200
e-363	512	688	636300
e-364	182	277	636400
e-365	355	822	636500
e-366	18	256	636600
e-367	37	15	636700
e-368	18	750	636800
e-369	517	564	636900
e-370	194	526	637000
e-371	486	251	637100
e-372	957	457	637200
e-373	108	674	637300
e-374	838	665	637400
e-375	442	672	637500
e-376	506	559	637600
e-377	854	910	637700
e-378	402	993	637800
e-379	518	315	637900
e-380	704	220	638000
e-381	235	350	638100
e-382	203	852	638200
e-383	903	723	638300
e-384	746	651	638400
e-385	143	414	638500
e-386	355	55	638600
e-387	857	132	638700
e-388	14	72	638800
e-389	640	758	638900
e-390	900	261	639000
e-391	441	167	639100
e-392	56	86	639200
e-393	681	861	639300
e-394	390	891	639400
e-395	518	686	639500
e-396	994	288	639600
e-397	613	248	639700
e-398	709	300	639800
e-399	46	470	639900
e-400	189	161	640000
e-401	275	456	640100
e-402	3	269	640200
e-403	372	984	640300
e-404	336	995	640400
e-405	560	331	640500
e-406	250	35	640600
e-407	988	903	640700
e-408	316	223	640800
e-409	365	187	640900
e-410	1	343	641000
e-411	390	85	641100
e-412	486	285	641200
e-413	514	671	641300
e-414	205	254	641400
e-415	516	794	641500
e-416	5	93	641600
e-417	270	836	641700
e-418	91	147	641800
e-419	409	600	641900
e-420	42	403	642000
e-421	23	306	642100
e-422	311	644	642200
e-423	238	86	642300
e-424	599	980	642400
e-425	541	873	642500
e-426	768	158	642600
e-427	673	914	642700
e-428	733	802	642800
e-429	900	610	642900
e-430	398	782	643000
e-431	333	737	643100
e-432	506	153	643200
e-433	290	741	643300
e-434	633	658	643400
e-435	148	44	643500
e-436	844	855	643600
e-437	732	913	643700
e-438	525	642	643800
