l-0	41	154	1000
l-1	50	49	1100
l-2	9	548	1200
l-3	12	596	1300
l-4	7	519	1400
l-5	27	88	1500
l-6	55	71	1600
l-7	30	564	1700
l-8	54	846	1800
l-9	72	970	1900
l-10	28	642	2000
l-11	74	63	2100
l-12	73	406	2200
l-13	6	226	2300
l-14	5	879	2400
l-15	17	429	2500
l-16	18	120	2600
l-17	73	573	2700
l-18	87	105	2800
l-19	74	654	2900
l-20	24	99	3000
l-21	70	64	3100
l-22	72	633	3200
l-23	26	696	3300
l-24	68	795	3400
l-25	40	599	3500
l-26	58	306	3600
l-27	31	184	3700
l-28	89	249	3800
l-29	10	307	3900
l-30	67	896	4000
l-31	43	459	4100
l-32	36	74	4200
l-33	15	428	4300
l-34	21	350	4400
l-35	19	500	4500
l-36	53	985	4600
l-37	85	782	4700
l-38	71	808	4800
l-39	40	711	4900
l-40	44	508	5000
l-41	74	467	5100
l-42	8	95	5200
l-43	34	713	5300
l-44	85	62	5400
l-45	93	317	5500
l-46	82	697	5600
l-47	57	733	5700
l-48	49	684	5800
l-49	44	963	5900
l-50	59	172	6000
l-51	78	505	6100
l-52	7	786	6200
l-53	36	756	6300
l-54	31	400	6400
l-55	63	170	6500
l-56	57	562	6600
l-57	35	140	6700
l-58	55	563	6800
l-59	35	425	6900
l-60	45	905	7000
l-61	48	236	7100
l-62	19	180	7200
l-63	19	674	7300
l-64	29	496	7400
l-65	75	269	7500
l-66	36	149	7600
l-67	53	378	7700
l-68	78	326	7800
l-69	16	879	7900
l-70	65	632	8000
l-71	83	757	8100
l-72	6	921	8200
l-73	99	895	8300
l-74	87	572	8400
l-75	50	408	8500
l-76	50	493	8600
l-77	81	63	8700
l-78	24	213	8800
l-79	56	112	8900
l-80	43	53	9000
l-81	13	580	9100
l-82	19	103	9200
l-83	46	26	9300
l-84	9	212	9400
l-85	78	152	9500
l-86	81	978	9600
l-87	44	372	9700
l-88	60	118	9800
l-89	62	491	9900
l-90	61	87	10000
l-91	18	767	10100
l-92	43	271	10200
l-93	61	708	10300
l-94	20	23	10400
l-95	26	974	10500
l-96	67	150	10600
l-97	88	936	10700
l-98	3	540	10800
l-99	38	884	10900
l-100	11	865	11000
l-101	33	375	11100
l-102	21	790	11200
l-103	28	554	11300
l-104	99	337	11400
l-105	81	627	11500
l-106	97	199	11600
l-107	30	410	11700
l-108	94	232	11800
l-109	25	504	11900
l-110	45	29	12000
l-111	3	286	12100
l-112	60	198	12200
l-113	88	979	12300
l-114	44	827	12400
l-115	92	977	12500
l-116	46	225	12600
l-117	13	481	12700
l-118	25	209	12800
l-119	61	921	12900
l-120	78	1	13000
l-121	61	668	13100
l-122	44	658	13200
l-123	10	676	13300
l-124	15	397	13400
l-125	91	204	13500
l-126	61	182	13600
l-127	55	651	13700
l-128	42	820	13800
l-129	92	474	13900
l-130	51	969	14000
l-131	10	162	14100
l-132	21	28	14200
l-133	19	926	14300
l-134	59	671	14400
l-135	18	846	14500
l-136	76	673	14600
l-137	44	561	14700
l-138	70	21	14800
l-139	1	994	14900
l-140	92	105	15000
l-141	67	956	15100
l-142	17	892	15200
l-143	24	894	15300
l-144	27	257	15400
l-145	27	513	15500
l-146	30	600	15600
l-147	41	557	15700
l-148	53	134	15800
l-149	7	757	15900
l-150	45	469	16000
l-151	84	834	16100
l-152	66	846	16200
l-153	64	544	16300
l-154	19	522	16400
l-155	2	450	16500
l-156	99	623	16600
l-157	0	818	16700
l-158	19	144	16800
l-159	60	742	16900
l-160	15	63	17000
l-161	41	530	17100
l-162	67	494	17200
l-163	99	904	17300
l-164	71	254	17400
l-165	24	43	17500
l-166	98	519	17600
l-167	57	28	17700
l-168	97	934	17800
l-169	8	333	17900
l-170	78	517	18000
l-171	77	204	18100
l-172	88	463	18200
l-173	65	826	18300
l-174	61	964	18400
l-175	31	535	18500
l-176	33	572	18600
l-177	25	458	18700
l-178	17	124	18800
l-179	50	323	18900
l-180	9	246	19000
l-181	54	217	19100
l-182	85	802	19200
l-183	15	795	19300
l-184	19	733	19400
l-185	82	374	19500
l-186	18	904	19600
l-187	17	478	19700
l-188	28	975	19800
l-189	12	906	19900
l-190	62	683	20000
l-191	28	723	20100
l-192	55	413	20200
l-193	43	200	20300
l-194	45	94	20400
l-195	92	19	20500
l-196	43	469	20600
l-197	56	18	20700
l-198	49	529	20800
l-199	79	524	20900
l-200	8	940	21000
l-201	29	897	21100
l-202	13	271	21200
l-203	34	927	21300
l-204	99	276	21400
l-205	96	839	21500
l-206	54	933	21600
l-207	86	968	21700
l-208	33	152	21800
l-209	68	527	21900
l-210	73	717	22000
l-211	41	285	22100
l-212	7	704	22200
l-213	23	916	22300
l-214	9	960	22400
l-215	2	90	22500
l-216	33	622	22600
l-217	28	270	22700
l-218	15	11	22800
l-219	43	427	22900
l-220	34	132	23000
l-221	5	726	23100
l-222	30	112	23200
l-223	20	51	23300
l-224	23	954	23400
l-225	39	312	23500
l-226	67	210	23600
l-227	37	512	23700
l-228	86	277	23800
l-229	44	18	23900
l-230	32	15	24000
l-231	2	517	24100
l-232	70	526	24200
l-233	60	957	24300
l-234	57	674	24400
l-235	83	672	24500
l-236	63	854	24600
l-237	50	518	24700
l-238	39	220	24800
l-239	29	203	24900
l-240	90	651	25000
l-241	17	355	25100
l-242	6	132	25200
l-243	1	640	25300
l-244	94	261	25400
l-245	55	56	25500
l-246	10	861	25600
l-247	48	518	25700
l-248	85	288	25800
l-249	76	709	25900
l-250	37	470	26000
l-251	23	275	26100
l-252	57	269	26200
l-253	46	336	26300
l-254	70	250	26400
l-255	4	903	26500
l-256	39	365	26600
l-257	23	343	26700
l-258	48	486	26800
l-259	35	671	26900
l-260	25	516	27000
l-261	99	93	27100
l-262	33	91	27200
l-263	18	600	27300
l-264	5	23	27400
l-265	38	644	27500
l-266	29	599	27600
l-267	67	768	27700
l-268	19	914	27800
l-269	91	900	27900
l-270	76	782	28000
l-271	41	506	28100
l-272	19	741	28200
l-273	79	148	28300
l-274	5	855	28400
l-275	91	525	28500
l-276	80	751	28600
l-277	89	517	28700
l-278	17	536	28800
l-279	96	582	28900
l-280	2	702	29000
l-281	74	914	29100
l-282	91	979	29200
l-283	88	235	29300
l-284	10	42	29400
l-285	17	369	29500
l-286	13	855	29600
l-287	57	51	29700
l-288	80	641	29800
l-289	68	250	29900
l-290	62	3	30000
l-291	58	71	30100
l-292	95	515	30200
l-293	68	675	30300
l-294	67	763	30400
l-295	94	258	30500
l-296	9	271	30600
l-297	30	774	30700
l-298	26	757	30800
l-299	83	471	30900
l-300	63	391	31000
l-301	9	932	31100
l-302	87	785	31200
l-303	5	647	31300
l-304	82	79	31400
l-305	76	339	31500
l-306	32	761	31600
l-307	88	636	31700
l-308	72	12	31800
l-309	61	497	31900
l-310	34	688	32000
l-311	12	222	32100
l-312	86	297	32200
l-313	90	292	32300
l-314	59	477	32400
l-315	98	915	32500
l-316	70	319	32600
l-317	10	484	32700
l-318	2	469	32800
l-319	9	518	32900
l-320	57	396	33000
l-321	26	968	33100
l-322	26	595	33200
l-323	11	765	33300
l-324	67	975	33400
l-325	46	617	33500
l-326	80	286	33600
l-327	14	373	33700
l-328	29	919	33800
l-329	62	25	33900
l-330	20	972	34000
l-331	62	461	34100
l-332	51	744	34200
l-333	18	352	34300
l-334	48	123	34400
l-335	42	332	34500
l-336	96	859	34600
l-337	50	962	34700
l-338	25	12	34800
l-339	94	259	34900
l-340	47	402	35000
l-341	49	603	35100
l-342	9	947	35200
l-343	54	281	35300
l-344	6	104	35400
l-345	6	677	35500
l-346	36	958	35600
l-347	19	994	35700
l-348	34	523	35800
l-349	40	791	35900
l-350	47	979	36000
l-351	54	29	36100
l-352	97	409	36200
l-353	70	208	36300
l-354	92	50	36400
l-355	93	461	36500
l-356	78	141	36600
l-357	82	293	36700
l-358	62	933	36800
l-359	70	174	36900
l-360	60	351	37000
l-361	36	261	37100
l-362	94	999	37200
l-363	83	415	37300
l-364	83	308	37400
l-365	61	684	37500
l-366	50	171	37600
l-367	82	76	37700
l-368	26	927	37800
l-369	63	225	37900
l-370	57	340	38000
l-371	97	437	38100
l-372	17	197	38200
l-373	31	178	38300
l-374	43	93	38400
l-375	40	377	38500
l-376	33	583	38600
l-377	25	20	38700
l-378	95	422	38800
l-379	49	763	38900
l-380	67	385	39000
l-381	34	770	39100
l-382	7	284	39200
l-383	73	368	39300
l-384	16	515	39400
l-385	67	809	39500
l-386	27	277	39600
l-387	31	409	39700
l-388	82	442	39800
l-389	39	833	39900
l-390	2	33	40000
l-391	54	782	40100
l-392	60	601	40200
l-393	62	74	40300
l-394	50	949	40400
l-395	67	479	40500
l-396	57	801	40600
l-397	13	158	40700
l-398	19	995	40800
l-399	87	964	40900
l-400	92	662	41000
l-401	97	468	41100
l-402	10	795	41200
l-403	5	801	41300
l-404	16	583	41400
l-405	4	732	41500
l-406	38	131	41600
l-407	80	540	41700
l-408	81	715	41800
l-409	97	101	41900
l-410	9	537	42000
l-411	74	397	42100
l-412	33	809	42200
l-413	76	10	42300
l-414	68	471	42400
l-415	35	323	42500
l-416	82	904	42600
l-417	31	538	42700
l-418	30	252	42800
l-419	3	421	42900
l-420	90	314	43000
l-421	7	198	43100
l-422	63	690	43200
l-423	82	83	43300
l-424	32	683	43400
l-425	54	379	43500
l-426	29	34	43600
l-427	89	735	43700
l-428	53	698	43800
l-429	50	6	43900
l-430	37	865	44000
l-431	64	210	44100
l-432	63	205	44200
l-433	39	839	44300
l-434	24	476	44400
l-435	28	778	44500
l-436	37	974	44600
l-437	79	624	44700
l-438	23	228	44800
l-439	62	932	44900
l-440	85	971	45000
l-441	76	944	45100
l-442	50	218	45200
l-443	3	610	45300
l-444	18	53	45400
l-445	90	188	45500
l-446	50	919	45600
l-447	91	321	45700
l-448	93	81	45800
l-449	21	195	45900
l-450	23	958	46000
l-451	67	478	46100
l-452	4	680	46200
l-453	92	859	46300
l-454	47	453	46400
l-455	21	2	46500
l-456	10	82	46600
l-457	44	978	46700
l-458	15	987	46800
l-459	97	389	46900
l-460	45	841	47000
l-461	39	823	47100
l-462	55	50	47200
l-463	90	200	47300
l-464	47	941	47400
l-465	57	331	47500
l-466	46	918	47600
l-467	60	646	47700
l-468	52	831	47800
l-469	80	414	47900
l-470	5	35	48000
l-471	59	822	48100
l-472	7	199	48200
l-473	95	920	48300
l-474	77	371	48400
l-475	34	980	48500
l-476	78	268	48600
l-477	95	706	48700
l-478	40	282	48800
l-479	38	738	48900
l-480	96	938	49000
l-481	81	965	49100
l-482	8	845	49200
l-483	29	486	49300
l-484	91	476	49400
l-485	99	808	49500
l-486	32	440	49600
l-487	63	950	49700
l-488	63	8	49800
l-489	94	842	49900
l-490	88	154	50000
l-491	77	335	50100
l-492	40	370	50200
l-493	76	524	50300
l-494	25	770	50400
l-495	20	417	50500
l-496	8	34	50600
l-497	61	557	50700
l-498	41	436	50800
l-499	13	271	50900
l-500	79	213	51000
l-501	12	510	51100
l-502	90	457	51200
l-503	22	136	51300
l-504	53	635	51400
l-505	86	765	51500
l-506	68	792	51600
l-507	85	124	51700
l-508	99	300	51800
l-509	37	580	51900
l-510	34	260	52000
l-511	94	203	52100
l-512	56	190	52200
l-513	31	157	52300
l-514	36	929	52400
l-515	74	334	52500
l-516	8	257	52600
l-517	31	538	52700
l-518	29	827	52800
l-519	12	475	52900
l-520	4	4	53000
l-521	60	838	53100
l-522	29	459	53200
l-523	47	897	53300
l-524	37	122	53400
l-525	6	614	53500
l-526	74	952	53600
l-527	9	524	53700
