timestamp_ms,topic,lag
1784194288516,bench-w3-latency-input,101
1784194288516,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194295299,bench-w3-latency-input,101
1784194295299,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194302072,bench-w3-latency-input,0
1784194302072,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194308823,bench-w3-latency-input,0
1784194308823,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194315588,bench-w3-latency-input,101
1784194315588,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194322282,bench-w3-latency-input,0
1784194322282,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194329029,bench-w3-latency-input,101
1784194329029,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194335859,bench-w3-latency-input,101
1784194335859,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194342570,bench-w3-latency-input,101
1784194342570,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194349316,bench-w3-latency-input,0
1784194349316,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194356071,bench-w3-latency-input,101
1784194356071,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194362902,bench-w3-latency-input,101
1784194362902,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194369670,bench-w3-latency-input,101
1784194369670,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194376446,bench-w3-latency-input,0
1784194376446,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194383196,bench-w3-latency-input,101
1784194383196,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194389919,bench-w3-latency-input,0
1784194389919,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194396740,bench-w3-latency-input,101
1784194396740,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194403510,bench-w3-latency-input,0
1784194403510,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194410288,bench-w3-latency-input,101
1784194410288,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194417058,bench-w3-latency-input,0
1784194417058,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194423803,bench-w3-latency-input,101
1784194423803,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194430618,bench-w3-latency-input,101
1784194430618,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194437428,bench-w3-latency-input,101
1784194437428,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194444183,bench-w3-latency-input,0
1784194444183,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194450939,bench-w3-latency-input,0
1784194450939,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194457720,bench-w3-latency-input,101
1784194457720,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194464505,bench-w3-latency-input,0
1784194464505,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194471269,bench-w3-latency-input,101
1784194471269,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194478049,bench-w3-latency-input,101
1784194478049,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194484832,bench-w3-latency-input,101
1784194484832,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194491611,bench-w3-latency-input,0
1784194491611,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,101
1784194498400,bench-w3-latency-input,101
1784194498400,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194505135,bench-w3-latency-input,101
1784194505135,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194511887,bench-w3-latency-input,0
1784194511887,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194518683,bench-w3-latency-input,101
1784194518683,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194525413,bench-w3-latency-input,101
1784194525413,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194532221,bench-w3-latency-input,101
1784194532221,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194539009,bench-w3-latency-input,101
1784194539009,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194545737,bench-w3-latency-input,0
1784194545737,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194552496,bench-w3-latency-input,0
1784194552496,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194559246,bench-w3-latency-input,0
1784194559246,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194566024,bench-w3-latency-input,101
1784194566024,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194572756,bench-w3-latency-input,0
1784194572756,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194579506,bench-w3-latency-input,101
1784194579506,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194586295,bench-w3-latency-input,101
1784194586295,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194593095,bench-w3-latency-input,101
1784194593095,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194599871,bench-w3-latency-input,0
1784194599871,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194606684,bench-w3-latency-input,0
1784194606684,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194613429,bench-w3-latency-input,100
1784194613429,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,202
1784194620199,bench-w3-latency-input,0
1784194620199,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194626912,bench-w3-latency-input,101
1784194626912,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,204
1784194633714,bench-w3-latency-input,101
1784194633714,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194640443,bench-w3-latency-input,101
1784194640443,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194647215,bench-w3-latency-input,101
1784194647215,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194654011,bench-w3-latency-input,0
1784194654011,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194660792,bench-w3-latency-input,101
1784194660792,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194667627,bench-w3-latency-input,0
1784194667627,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194674366,bench-w3-latency-input,0
1784194674366,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194681132,bench-w3-latency-input,101
1784194681132,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194687881,bench-w3-latency-input,0
1784194687881,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194694639,bench-w3-latency-input,101
1784194694639,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194701440,bench-w3-latency-input,101
1784194701440,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194708163,bench-w3-latency-input,101
1784194708163,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194714946,bench-w3-latency-input,0
1784194714946,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194721685,bench-w3-latency-input,101
1784194721685,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,202
1784194728524,bench-w3-latency-input,101
1784194728524,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194735285,bench-w3-latency-input,0
1784194735285,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194742041,bench-w3-latency-input,101
1784194742041,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194748763,bench-w3-latency-input,101
1784194748763,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194755562,bench-w3-latency-input,101
1784194755562,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194762383,bench-w3-latency-input,0
1784194762383,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194769138,bench-w3-latency-input,0
1784194769138,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194775890,bench-w3-latency-input,101
1784194775890,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194782670,bench-w3-latency-input,0
1784194782670,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194789431,bench-w3-latency-input,101
1784194789431,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194796170,bench-w3-latency-input,101
1784194796170,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194802938,bench-w3-latency-input,101
1784194802938,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,204
1784194809700,bench-w3-latency-input,101
1784194809700,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,203
1784194816482,bench-w3-latency-input,0
1784194816482,stream-state-bench-w3-latency-tumbling_count-stability_100-tumbling-count-store-repartition,102
1784194823213,bench-w3-latency-input,0
